,0
8773,0.005293552371338684
15669,0.005292349790121201
15500,0.005288207796780481
8570,0.005286327996749915
12098,0.005284776689460741
3891,0.005281284555850537
9283,0.005280853032327842
11437,0.005280080372850648
14958,0.00527579555513817
7869,0.005275233612450669
13572,0.005272920889689181
13812,0.00527256415238177
9995,0.005271909601674515
4629,0.005264497243112968
14362,0.005259776737255432
2054,0.005259678855070969
8868,0.005259525023096903
10235,0.005256206622896447
1922,0.005254476561526789
12864,0.005245349375491861
7907,0.005240722964706248
12971,0.005233495934564891
6671,0.005232917702334969
12623,0.005231972256110297
17478,0.005230004550830385
5439,0.00522919343800431
378,0.005226255726809386
12089,0.005225670999796655
7979,0.005224321133575755
3845,0.005222867748463407
4555,0.005218468646806928
1700,0.005217379039410553
65,0.0052138803311635885
12510,0.005208036743444785
11890,0.005200317643783513
11168,0.005195094987296879
15587,0.005194361545035702
1908,0.005193264212301461
13316,0.005190946427340003
6989,0.005186337286950675
12660,0.005186127719921112
4523,0.00518283202480995
11560,0.00518224010170602
8427,0.005181197427542372
16973,0.005178621140930057
13048,0.005176044051613543
5844,0.0051739901830526284
7930,0.0051645224819400195
4062,0.005160415465459283
3241,0.00515948106842736
17774,0.005156771216050694
9387,0.005155913692687658
11778,0.005146025909248193
4482,0.005143239517912389
14047,0.005133234626903465
5600,0.005132739790652687
13360,0.005132383908716917
10070,0.0051260789945413296
9894,0.005114732212077904
6741,0.005112124397503487
12212,0.0051101627427694715
10147,0.005109572365954781
9279,0.005107112132175942
13519,0.005105074372131531
7089,0.005104336803088796
5035,0.005100326864646506
14271,0.005099343474431394
10233,0.005097954881842864
7531,0.005096975738984492
7916,0.00509270979438387
17186,0.005087884092871576
11974,0.005086666729523908
14551,0.005083047343267283
9939,0.005079340777050817
14146,0.00507742006177685
5758,0.0050749617122234966
8091,0.0050742048559277286
310,0.005073766414267373
4720,0.005072404967265916
1788,0.005070236246211893
2168,0.005067054993819601
2219,0.005065708834688845
797,0.005063346628491433
15766,0.005059562071482591
1025,0.00505805101020272
452,0.0050459192112215015
12309,0.005044120495582626
3320,0.005043744873406044
14240,0.0050373429889875795
13332,0.005034234581763625
11372,0.005026015365964713
4064,0.005023688241672572
11255,0.005021598008873346
486,0.005019457992535143
10743,0.005017433831357514
1023,0.005017232707129437
14848,0.005016590049885351
14887,0.005016584461648472
1777,0.005015874561399954
12695,0.005013841144145908
12499,0.0050116186905386564
14350,0.005011194634863641
8047,0.005010733456717958
8522,0.005004267005616743
6231,0.005003599591921211
8267,0.005003566849993556
751,0.005000493038061397
6498,0.005000383402474908
14593,0.0050002543585007594
17579,0.004996603927209342
15360,0.004985973602408821
17736,0.004984210761017185
8199,0.004980481056530851
7824,0.00497983473844195
1095,0.004979683698009641
14852,0.004975236536557498
11623,0.004968193567340348
7437,0.004967256483631638
8048,0.004964835317171258
14042,0.004958651600783238
7649,0.004954992470768
11535,0.004953692810694275
6026,0.0049496752823862886
5095,0.004949632982234392
12294,0.004948373020873863
8744,0.004947778254461868
2069,0.004946460559595564
3303,0.004945101584036406
10138,0.004939334894575723
15708,0.004938800156732391
14107,0.0049385978062966044
11507,0.004934340642041641
14713,0.004934314745943898
8860,0.004929521800911767
8083,0.004926237358264615
13974,0.004922012341860069
11947,0.004921979460988251
4863,0.004921058522408828
8204,0.004920466246741541
12394,0.00492029933713483
1305,0.004920055515989338
3977,0.004919914649446148
8832,0.004915558281080015
10640,0.004914983241329639
10507,0.0049139813447334766
8116,0.004913061003914533
3858,0.00490862391268063
16571,0.004902931720233869
13106,0.004900810562463695
7704,0.004900409731867819
7617,0.004898432706068682
1100,0.0048874672626679615
2772,0.00488628463730543
11447,0.004886200167915196
5650,0.00488535127405712
4051,0.004883814874118658
10421,0.004881199432196222
13297,0.004872464181948385
930,0.004870430942686219
4472,0.0048662454904568105
13025,0.004864407483855168
7740,0.004858663203468498
15590,0.004854795103851806
11634,0.004854289035010693
8695,0.0048518980891258025
13126,0.004850003106160983
12072,0.004846235165955299
8968,0.004845454300548962
1328,0.0048369883180926195
6134,0.0048336659588212845
10492,0.004825894501915203
1645,0.0048249748005505235
3992,0.004822454672636749
3606,0.004820775841700801
2423,0.0048203806355329865
12233,0.004819218822407141
11979,0.004817652421884033
4793,0.004817338773929428
10722,0.004816776832707767
6210,0.00481532935471715
7462,0.004814118084446495
7837,0.004813111119371797
7876,0.004810408986554589
6000,0.004808971060816223
3649,0.004808445784103325
13335,0.0048080726622671596
2132,0.0048076477992933095
9220,0.004806036002951223
14524,0.004804934832126129
9321,0.004800719589526107
3838,0.004798438218702414
12897,0.004795876686241797
8331,0.004793779132766576
4648,0.004793526691748075
14872,0.004781491415974764
15437,0.004780584114827061
9072,0.004779752763907564
11070,0.0047786756057299675
3452,0.004777775453051339
868,0.004775253261722376
4659,0.0047743382061364754
3083,0.004770549872104151
6255,0.0047617548387685164
6535,0.004760605680903695
4511,0.004760358218957832
5725,0.0047554951477906645
8580,0.004754449827115433
9757,0.004748274940430695
8437,0.004745453223455204
5796,0.00474391482209431
5040,0.004743675407746886
6833,0.004741474762351233
11522,0.0047356934963156405
4401,0.004734579264449343
5334,0.00473399582038001
13886,0.00473310338848209
15480,0.004730544183316262
7213,0.004730311276741956
15505,0.004729991044268985
4573,0.004729593124633873
16217,0.004728968905954892
4943,0.004728962619205412
8729,0.004726682818785186
14115,0.004726177455777411
17757,0.004724405330578264
15820,0.004721806146782342
3409,0.004721551576107157
2403,0.004720987064784761
10339,0.0047191200304796494
10551,0.004715434463270327
15014,0.004704306152307754
2216,0.004703666398445483
15974,0.004701419239771912
11956,0.004700896028009721
14309,0.004700477735006395
15284,0.004699476598359706
13945,0.004692805772804007
14007,0.004687155107999704
680,0.004687028082922481
5983,0.004686151224678175
11565,0.0046857494536576725
11147,0.004685730560605582
5562,0.004684227178075401
5735,0.004682606152232267
12799,0.004677515380043446
3383,0.004675472583362698
13060,0.0046746833859013515
15534,0.004674301440004461
4593,0.004674249913362481
14278,0.004674126998656255
7399,0.004673509271030503
15459,0.004672773479443069
877,0.004672725233901048
4636,0.0046703161644030934
17388,0.004667665213572854
4845,0.004663243387210034
9136,0.004659106549743556
376,0.004659106372615824
6666,0.004657370145679645
14838,0.004656036671146725
8228,0.0046543789052493215
14184,0.004651045445544979
7158,0.004650642439216751
9447,0.0046478896263505345
4976,0.004644157175287985
10270,0.004644118462927235
4179,0.004638981912662034
12390,0.004636528329355046
12865,0.0046363742287375605
225,0.004630913649029822
14142,0.004628872708745722
10272,0.004627423777126073
6591,0.004626106806066054
11877,0.004624447223684528
17615,0.004622611612786886
17256,0.004621714499190671
3474,0.0046164291980483755
17050,0.004612851640971612
13047,0.00460927131174092
4820,0.004609011363683584
11021,0.004607691734619323
3745,0.004606174887514403
651,0.004603501060297677
17095,0.0046008539644331724
9487,0.004597473243363179
16842,0.00459706243469537
12922,0.004589910608907897
11932,0.0045896598398792446
11989,0.004584061999937913
8498,0.004583449101693846
3608,0.004581965575826274
564,0.004580982111298457
10401,0.00458063674392838
10232,0.0045773353757477125
3691,0.0045770955656897795
16429,0.00457515919693186
5475,0.004574040445450439
13254,0.004573367090510866
8511,0.0045733062723963954
10987,0.00457235904365118
6352,0.0045719909170393105
12262,0.004571128404267547
17251,0.0045709110736288985
16818,0.00456918544641877
12353,0.004567543944305067
10542,0.004567046575038861
1652,0.004564324905488578
2257,0.004560079038459568
16474,0.004558091906879463
10948,0.004556020265287477
15068,0.004554755867332196
4364,0.004553657331953301
7038,0.004552085382968484
7077,0.004549686869684319
331,0.00454905030147772
11557,0.004547873027464509
4842,0.004546166251847433
2933,0.004544858013053417
14818,0.004542182765788458
5237,0.004540745084467341
5869,0.00454047274460835
5990,0.0045396916898067605
2316,0.004538994053568687
3342,0.004534397779638036
1338,0.00453416060198071
3634,0.004534130983519471
17382,0.004532265644020606
17730,0.004532061331858232
3233,0.004531191901535095
10447,0.004529611755490448
8118,0.0045290146924169185
1651,0.004528191153821916
4019,0.0045278402566416255
16220,0.004527486103405132
10876,0.0045246569693666
6956,0.004518844163752429
12019,0.004515777890092389
7603,0.004513454169340216
13943,0.004512638685340537
14796,0.004509686889207995
5764,0.0045062208571031315
17161,0.004505152561539835
7551,0.004504874573508884
10443,0.004501155863746244
9619,0.0044997883682996
12943,0.004498622293327894
14140,0.0044948376384185635
3805,0.004494461172279256
5800,0.0044941833163099085
5713,0.004492115904305682
13187,0.0044911681423276005
15458,0.004489374022936856
10238,0.004489191945731472
6455,0.004489143875843315
3549,0.004484136879059822
674,0.004484130442436857
10167,0.004483383759543162
3945,0.0044811589725347115
8017,0.004478959408479875
15145,0.004478759808783434
11195,0.004476657883933957
4970,0.004475766325386885
15105,0.004475571265007274
8780,0.004475130593511659
11667,0.004473786229220897
1822,0.004473253692502511
11601,0.004472072847094179
600,0.004471546975112233
6969,0.004470678663913558
17338,0.004468844864856898
4223,0.004468175088950072
706,0.0044669056210471375
9137,0.004466775001985165
10691,0.004465070960057332
7985,0.004464858819434887
2361,0.00446408493746725
16721,0.0044574310020631565
9064,0.004456593557350874
3478,0.004455991099435368
9849,0.004455513154493527
4848,0.00445536961893604
9982,0.00445536882855451
7616,0.004454185623402506
6807,0.004453315380312322
2072,0.004450592351246721
17467,0.004448442936976464
8019,0.004448008359244276
17361,0.004447767749051215
16898,0.0044445495355914435
15362,0.004444397748229577
359,0.004443572118478133
15848,0.004442589084609847
12613,0.00444151660247552
13249,0.004437582783842344
9075,0.004437072461939257
6401,0.004436978516956283
14747,0.004435450013035615
10823,0.004435352481066791
16610,0.004431847898482003
483,0.004430300566775221
12590,0.004429488694656969
4543,0.004428740042647848
3666,0.004427642825676197
9239,0.004425874167106429
12539,0.004425826084986251
10127,0.004425739679673852
4710,0.004425188800155199
2577,0.004424855526912004
13730,0.0044237105696978765
9994,0.004423705903090853
8221,0.004422377821113527
4303,0.004422320352485627
8843,0.004422185527151556
7709,0.004421513009049954
7860,0.004420945041176508
16500,0.004419276825616836
1809,0.004417286356482366
12478,0.0044165290122240245
9682,0.0044151979726279236
3697,0.004410164948372043
10341,0.0044101473414390755
1856,0.004409457786182726
16168,0.004407499888867396
16356,0.0044069341425801625
6783,0.004405425999935125
7671,0.004405211864568349
15199,0.004404415885470353
11078,0.004402578203732811
1372,0.004401714628230085
13878,0.004400744571791189
3305,0.004397076268268123
125,0.004396189039667697
3139,0.00439397612679612
12749,0.004393594762807377
4644,0.004390505211822281
5474,0.004388192464048459
10908,0.0043874975070391665
13343,0.00438564681819421
16121,0.004385574419702711
8740,0.004384040554606619
13728,0.004384027170282705
1518,0.0043833638588440865
8705,0.004381982911439053
6153,0.004381481480760693
7276,0.004377767219974091
17449,0.004377544794926539
13881,0.004375917472591079
5277,0.004374062547130806
15968,0.004372815400937507
14223,0.004372585513831338
14364,0.004368162034327437
4864,0.004367997626850791
11179,0.004367034157710041
4091,0.0043669563649563715
1820,0.004366831489023196
1934,0.004365711027545771
14702,0.004364047747560786
11558,0.004363999927464045
8077,0.004363139434004072
5922,0.004362803041453304
9073,0.0043613187207039465
10140,0.004360812466591991
448,0.004360463838784391
13739,0.004359327859836617
12224,0.004358769196511524
11571,0.004358664484388108
16685,0.004357072413515387
14754,0.004356834658417017
5644,0.004356758273122455
15770,0.0043566525803555205
9539,0.004354546394824611
6890,0.004352665772719058
7088,0.004352216259063254
12982,0.004351965270922262
3643,0.0043517635775571035
6874,0.0043512828928821915
7394,0.004350255580036202
2098,0.004350155130889628
15434,0.004350000540281052
14391,0.0043450684521981284
3744,0.00434431203683925
80,0.004344127902871661
3506,0.004344000992011277
7404,0.004343770381499865
13158,0.004343527897836226
9099,0.004340667222723083
14256,0.004340513040145138
7802,0.004340373857833627
2818,0.004335152664741064
9246,0.004333758633785542
12450,0.004333187345178355
4814,0.004332748860161487
673,0.0043325389600723145
3936,0.004330293576560316
7723,0.004329408038061844
10921,0.004329238540105785
13801,0.004327121106119392
8923,0.004326927934122411
17325,0.004325790787995218
14019,0.004325420457194397
14603,0.0043237416956192175
5849,0.004323655353123338
7924,0.004323142548402152
9844,0.004321231221247749
148,0.004319395375080821
13282,0.004318474293623907
10831,0.0043161067824486485
828,0.004314407405466561
6271,0.004314166533671348
4810,0.004313691444452665
9550,0.004313280434444383
2253,0.004312140751520863
3267,0.00431187268165005
14329,0.004311003942931414
6402,0.0043102553376161866
10714,0.0043092502790667625
3048,0.004306964177236866
15200,0.004304543140239531
12448,0.0043031427229498695
5210,0.004302859867744
11514,0.004301335526472325
1877,0.004298240981499032
13024,0.0042971638561898635
17701,0.004296538020816158
15753,0.004294209768187108
2846,0.0042930185936273955
1316,0.0042917429570670336
11596,0.004290287651163711
15003,0.00428777699042925
10323,0.004287277472191021
809,0.004285375490639948
3369,0.004283179659042255
64,0.004281913189508175
1534,0.004281180534974006
7672,0.004280560681555625
3450,0.004279506280163733
10716,0.004279103012761103
13832,0.004279062475420676
4506,0.004277670763807956
12140,0.0042760407064225845
1807,0.004275593418251595
12603,0.004274683476773493
10585,0.004272897806107217
495,0.0042716333136088615
16975,0.004270894644286138
1362,0.004270477233845948
350,0.0042693160155954655
12866,0.004266782254345391
2107,0.004265988039661678
14242,0.00426569293071766
2124,0.0042651266486937655
8658,0.0042632870418532675
17557,0.004262822383403543
6554,0.004262809297153018
4468,0.004262764925526394
12975,0.004260588956001856
2776,0.00425983152429296
621,0.004258496570120785
17767,0.004257978327490411
7445,0.00425792980973471
746,0.004257109595256661
17092,0.004256117559798018
836,0.004254750450423776
7911,0.004254458479761914
2863,0.004254337738740121
7922,0.004254101102092549
10595,0.004252199868515744
16185,0.004252136423689007
1,0.00425199477491401
9153,0.004250126655511028
5856,0.004250047280929637
13553,0.0042498188243735
4325,0.004248476667153323
3299,0.0042474056246898486
6266,0.004245276513205024
12038,0.004242907200720871
3056,0.004242542385019721
14743,0.004241388661788867
11419,0.004240834085089074
10295,0.004239768982031206
13480,0.004239160524477328
1452,0.004238998565421235
5606,0.004238500778027624
4204,0.004238281501824386
6921,0.004237997640444053
13613,0.004235643794522588
7239,0.004234780815804123
10889,0.0042340523211535615
480,0.004231868576670252
8557,0.00423122599044206
11459,0.004229184414328758
455,0.004227960553505293
14991,0.004227622320884451
5415,0.004227111648978685
17756,0.004226569584403903
9882,0.0042257687210191875
4261,0.004225197263006294
12063,0.0042251947601360225
14335,0.004225137194548
13729,0.00422232895338778
3652,0.004220968343065208
2266,0.004220892737884701
9590,0.0042196971800122635
1784,0.004216003758409988
8345,0.004215951508549674
1072,0.004215721397650356
14386,0.004212960155603753
8663,0.004211721364857291
6417,0.004211368581091978
16781,0.004210957828929167
10063,0.0042107225516895665
16096,0.004209136504689437
9764,0.0042088000327687135
9032,0.004208569635055429
16118,0.004207341798982853
17109,0.004206732479396833
10209,0.004206686630950131
14845,0.0042048200678485035
5984,0.004203924464262511
1351,0.004201923240488231
10081,0.00420173816211567
9635,0.004199772782593114
13571,0.004199653385715512
383,0.0041995808603189615
4746,0.004198706747785063
6181,0.004198553376765315
13627,0.004198517681088856
3276,0.004198173022763556
14592,0.00419614482312444
554,0.004195195101723767
17617,0.00419434118179134
17277,0.004193019147839706
15424,0.004192973521006353
4423,0.004190376752563068
16302,0.004189853616460147
10706,0.0041896123193325575
13977,0.004189348429861885
15406,0.004188625165215966
7817,0.004187388999948258
11069,0.004186822229124443
16026,0.004184301918329413
5409,0.004182017916438196
12860,0.004181463841136354
11233,0.004181045678957098
6482,0.0041805236808926255
13986,0.004180022681108343
16825,0.00417704814899335
5831,0.004176579202723621
4566,0.004175525828502874
15232,0.004175330890679613
6445,0.004174257688812533
14548,0.004173951005801211
1949,0.00417164224515338
7250,0.004168643016004886
11095,0.004167066148774697
11344,0.004167034647586521
3706,0.004164894319533895
9074,0.004163909530037718
4348,0.004163826171571454
8489,0.00416346148963402
4465,0.0041634163532816935
5218,0.004163251071903358
9672,0.004162664359403831
10781,0.0041618539212660574
4137,0.004158990919228302
2978,0.0041582146846927456
11061,0.004157166289309147
2362,0.00415596124691888
8969,0.004154544143701554
4947,0.004151767013202756
10188,0.004151673940935229
15932,0.004150998015763203
4007,0.004149885217392488
367,0.004147774353426252
5214,0.004147571083982133
1456,0.004145766787430036
17572,0.004145170341034344
7165,0.004144885262730925
959,0.004144438640271083
4396,0.004144334271922776
482,0.004142298705408202
294,0.00413940906337944
3475,0.004139123424852895
4009,0.004138138553736326
14437,0.00413748177334301
13913,0.004135298169935909
11263,0.004134815182235479
15130,0.004133451485018831
314,0.0041319955189381445
7721,0.0041316709482396505
9019,0.004130660809927586
7600,0.0041289391467610615
5258,0.004128306778046896
235,0.004127941573962987
1093,0.0041267222214064975
17082,0.004126545931252735
14467,0.004126108369285244
12452,0.004126107429381794
14557,0.004125460765165685
2849,0.004124485472553918
2267,0.0041241719308522246
4414,0.004122972423610464
7646,0.004122591908526145
769,0.00412183389731534
6868,0.004121288376849396
3631,0.004118696694053802
10914,0.004118427058067774
8872,0.004116703769327168
3362,0.004115718420811684
15564,0.004115116352540597
17760,0.004114565842515889
494,0.004113940201417049
5231,0.004113784851213035
4034,0.0041137161004277025
14015,0.00411368206433898
12010,0.0041133923251201005
5895,0.004113247100808827
8532,0.004111414935248474
5879,0.004111381025218897
10776,0.004110696717718555
12746,0.004109596909748122
7083,0.00410828999053774
4699,0.004107890252141288
4287,0.004107273775906117
7533,0.004107224066782243
16778,0.004107006354788175
1320,0.004106681486973209
5577,0.004106270620653071
14563,0.0041051442122756595
14579,0.0041044731754406715
5022,0.00410365286047271
15065,0.004101673372301769
6370,0.004101443353482257
4705,0.004101419271451135
14284,0.004100891166814215
12934,0.004099478675368009
11798,0.004099134092665127
1997,0.004098798536127306
4247,0.00409452138938353
7980,0.004093855604580471
4026,0.004093507679899513
2187,0.004092783253500015
11835,0.004091740380781663
13318,0.0040914913707264374
2730,0.004090379633957933
15546,0.004089852786444861
1632,0.004089557903232027
10979,0.004088308557105724
15255,0.004087464635573794
8208,0.004086328027972085
9794,0.004085909885616721
6938,0.0040851811184529074
3045,0.00408443813059045
11211,0.004083908784781258
13087,0.004083829238778438
9821,0.004083753991389559
15001,0.004083669663185146
1281,0.004082905343157727
16833,0.004082157048704649
10275,0.0040813611454391064
8908,0.004081123813527038
17563,0.004079431678995402
11836,0.004078894506928173
2937,0.004077500373488973
10460,0.004076058580957308
16713,0.00407603751369845
11264,0.004075977790088409
15983,0.004073545237211238
5348,0.004073049791063324
5624,0.00407274166879894
7352,0.00407228109561791
11849,0.004070570550678868
15289,0.004068123062600091
17527,0.004068106863402543
14812,0.004067829503212924
17136,0.0040673759181584215
11156,0.004066773406212281
6494,0.004066271910673855
17086,0.004066211446006247
11928,0.004065555942381746
12360,0.004064755346683821
10840,0.004064602993716309
9557,0.004064568670791454
8119,0.004064470857402581
6219,0.0040637674098434875
10470,0.004063666906023173
1805,0.004061986016146355
17248,0.00406161989372044
8408,0.004060965159693539
12659,0.004059435285880904
10552,0.00405859927426781
8776,0.0040567037188212335
3906,0.004056479725669805
14163,0.004056372829065987
4759,0.004055681212518206
2397,0.004055140069011572
13978,0.0040547089397750535
6019,0.004053835244931976
11237,0.004053223252867266
8930,0.004052046633208359
5079,0.004052004183337895
11317,0.004051819357504403
17343,0.0040511383739341815
8892,0.0040505063168394554
11503,0.004050089161171298
3050,0.0040499936219687725
10060,0.004049737053302421
4605,0.004049351308137068
14173,0.004047885959117412
8302,0.004046243804257787
16940,0.004045917903345124
4965,0.00404549590685768
8018,0.004045107021814837
10892,0.004042875276224054
8394,0.004042536042056944
9944,0.004042453631522159
1283,0.004042434194754243
121,0.004041885750355551
10878,0.004041628490718308
12369,0.004041375678450832
6396,0.004040494988827394
8694,0.0040403606286841835
16945,0.00404009690578909
7527,0.004039874596515009
7870,0.004039095101862469
6025,0.004038805705951035
1354,0.004038633221304306
7131,0.004038427065764607
15376,0.004037780866336935
663,0.004035694523595208
7658,0.004034630172806926
9201,0.004034186994782313
4524,0.004034046683274029
728,0.004033800274658979
7682,0.004033361575712218
13032,0.004032527348224888
3873,0.0040322785761579
10370,0.004031544274959085
10198,0.004031255256607695
14442,0.004029896714880873
10593,0.004028461475568898
14281,0.004026238466470319
4532,0.004026111353886298
4706,0.004026043179772908
13341,0.004025264438565279
9464,0.00402461943616256
10445,0.004024495399948634
9771,0.004024338297793195
9466,0.004023789516337835
309,0.0040237111764582605
9782,0.0040235245701044945
11766,0.004023198517063152
12536,0.0040224298238629354
16089,0.004022395466335415
7149,0.004022239578998259
15743,0.004022177696261437
754,0.0040219484055427565
2342,0.00401840283726309
4067,0.00401721352264022
3179,0.0040153135408877265
14552,0.004014108536027587
5587,0.004013719639744202
12444,0.004013700949398488
4546,0.0040133492149774285
13650,0.004012503004348355
2217,0.004011018211317305
14926,0.00401019081571759
6970,0.004009949211342366
6743,0.004009311652824394
10500,0.004006520268032699
17167,0.0040043479535839845
4048,0.0040035316473297985
7799,0.004003143460370021
13740,0.00400284628352076
909,0.0040018189585762825
12569,0.004001798586616505
17633,0.004000095153335751
12158,0.003999331704722427
4269,0.003997839475671925
5132,0.00399707030744847
13456,0.00399655733106706
11454,0.003993204548889726
4621,0.003992151356594021
15126,0.003991485010321694
17634,0.003991284502442277
2279,0.003991031224501369
14832,0.003990665264191964
4182,0.003989723485202973
6971,0.003988578498106894
12507,0.003988572356653402
16684,0.003987597584747409
9350,0.003986270665770691
7249,0.003985982387239513
7037,0.003985934664213999
14455,0.0039859296799388474
7244,0.003985222423535819
9096,0.003984970175197279
3808,0.0039848879219599965
16457,0.003982976971448736
15709,0.003982489236494969
15957,0.003980735787912407
11380,0.003980254214584778
3530,0.003979784752815635
4125,0.003979771271744822
10685,0.00397930602531943
15915,0.003978746809913706
14560,0.003978428647102542
1917,0.003977203820868636
1359,0.0039769189710645945
6584,0.003976867106593629
13181,0.003975345750821403
16163,0.003975163334783886
3345,0.003974392816914919
7126,0.003974271820949468
10880,0.003974100147674053
10378,0.003973942076847221
2922,0.00397283467958056
8444,0.003972543138998215
12486,0.003972446480685199
11591,0.0039708783931395744
11484,0.003970414489485572
3102,0.003970390481097597
10271,0.003969958117985086
12281,0.003969450316140466
9304,0.0039693101609237355
2756,0.003968541792449936
14374,0.003967890931744431
4822,0.0039655911944445465
13614,0.003965149433619295
2988,0.003964956457833203
8097,0.003964273781269334
15816,0.003964015322030546
17035,0.003961734057002389
14752,0.003961203175930153
7278,0.00396083917935074
3576,0.0039605793531859055
8424,0.00396034223625865
7939,0.003960112524438132
12841,0.003959170231148704
8754,0.003958899963797725
9981,0.003958576228331167
3054,0.0039583106175689895
13109,0.003958051869459859
5586,0.003957843491150339
12170,0.003957407183474424
5871,0.003956962808364346
14224,0.003956782935624809
8352,0.003955256010025431
14428,0.003955243000312945
11242,0.003955143225984385
8084,0.003954738544644615
3662,0.003954311332322091
8240,0.0039533759017818665
15132,0.003951645970906944
10955,0.003951549735993627
7002,0.003950220248238459
4791,0.003949286866482514
10404,0.003947499275232692
3704,0.003946177834366461
1471,0.003945907935811345
16295,0.0039458309704253755
123,0.003944363232794434
7000,0.003943450631074454
1875,0.003943416631747174
4512,0.003943271718631796
2683,0.00394240962247274
13170,0.00394235675769828
13538,0.0039411635674517186
10983,0.003941118975308094
6006,0.003939870693327765
15315,0.003939258140166862
3750,0.003937114843978882
14008,0.003936683926093466
5622,0.003935223515050931
14587,0.003935184431989364
5589,0.003934189592480328
7208,0.003933819284437654
3116,0.003930526732809687
8632,0.00393022568056449
2953,0.003929593979685618
11953,0.003929245908878477
14780,0.003928930074406604
10768,0.003928740215967717
16813,0.0039281597946555615
693,0.0039267037972917996
4990,0.003926134694672489
158,0.003923767492640456
6063,0.00392363829684243
14829,0.003923474342324341
16836,0.003922400523503869
14795,0.0039215826943357875
14035,0.003920501563663224
14741,0.003919906779390205
870,0.003919500881210397
1872,0.003918598453632683
2812,0.003917964807367271
6452,0.003917221167234506
1135,0.003916481037115334
6950,0.003916362449279709
12381,0.003915032442410947
805,0.003914400971434751
2899,0.0039138788990781504
526,0.003913161644655211
792,0.0039128734824667
14759,0.0039127916310399465
11657,0.003910489328022875
7219,0.0039094650143302045
11984,0.003909131119311285
17219,0.003908246092447465
11548,0.003906815322594402
6416,0.003906250353764212
15112,0.0039057336265414517
4485,0.0039056943346561525
16880,0.003904500469587112
8326,0.0039028343795334303
14542,0.0039023836537086017
8878,0.003902129540454563
5858,0.0039010550698116053
12293,0.0039007710615684044
498,0.0038979027989198087
620,0.003897384203560932
1089,0.003897090680755622
5718,0.0038945165622959344
16034,0.003894122245806433
814,0.0038940969954009263
10902,0.0038938078950284823
5840,0.0038935611430834928
14724,0.003892787200398093
2437,0.003892530341481432
17443,0.003890303721443698
4413,0.003889054713796634
11222,0.0038884838351338703
5951,0.003887655745003045
13703,0.003886764684787754
14382,0.003886043102548618
8681,0.0038857846412332186
3230,0.0038853719884660086
12112,0.0038851951409988083
12825,0.0038835600947571534
12425,0.0038835530132602996
5987,0.0038833712949323186
8075,0.0038820217464834456
